,BallPossession,ShotsonGoal,ShotsoffGoal,BlockedShots,FreeKicks,CornerKicks,Offsides,Throw-in,GoalkeeperSaves,Fouls
ASRoma_5975,63,3,4,0,8,0,3,n,1,5
Atalanta_5976,47,1,2,2,12,3,0,n,0,4
Torino_5976,48,1,5,2,7,3,4,n,1,5
Bologna_5976,51,1,4,3,9,3,1,n,0,4
Carpi_5976,37,4,1,2,3,2,1,n,3,7
Verona_5976,62,2,2,4,8,2,0,n,0,9
Fiorentina_5976,58,4,4,3,4,4,0,n,0,5
ParisSG_5694,54,0,1,2,4,2,2,8,1,9
GFCAjaccio_5695,43,1,1,1,5,1,2,8,1,6
Monaco_5695,51,0,4,1,11,4,0,9,0,13
Guingamp_5695,40,2,1,0,6,1,0,12,2,10
Angers_5695,45,1,4,2,8,1,2,11,2,6
Caen_5695,38,4,1,0,7,2,0,20,1,5
Rennes_5695,52,1,2,0,7,1,2,12,0,10
StEtienne_5696,50,1,1,2,7,4,0,12,1,7
Reims_5696,49,0,3,2,6,2,1,17,1,4
Lorient_5696,38,4,2,2,3,2,0,4,5,7
Lille_5701,42,0,0,2,11,2,0,n,2,8
Bordeaux_5702,52,1,4,2,10,2,2,n,0,3
Nice_5702,54,6,1,1,9,2,0,n,1,8
Montpellier_5702,55,0,2,0,8,3,0,n,0,6
Lyon_5702,56,1,4,1,10,0,1,n,1,6
Toulouse_5702,52,4,3,2,4,2,1,n,1,6
Nantes_5702,48,1,0,0,5,2,2,n,2,10
Marseille_5703,55,1,1,1,7,3,3,n,2,7
Bastia_5703,31,1,1,0,8,2,0,n,1,6
GFCAjaccio_5703,34,0,3,1,4,0,1,n,1,8
ParisSG_5708,70,2,2,0,11,0,4,n,1,3
Rennes_5709,32,1,2,0,5,0,2,n,0,8
Monaco_5709,53,2,4,1,8,1,0,n,2,10
Caen_5709,31,3,1,1,3,0,0,n,1,9
Reims_5709,48,0,0,1,11,1,0,n,2,4
Angers_5709,29,3,1,0,7,3,1,n,1,6
Guingamp_5709,51,3,5,1,7,2,2,n,2,5
Bordeaux_5710,43,1,1,2,5,7,2,n,0,9
StEtienne_5710,61,4,1,0,7,2,0,n,2,14
Troyes_5710,44,0,2,1,6,1,0,n,1,3
Marseille_5715,65,3,2,1,6,1,3,n,2,4
Lyon_5716,56,2,4,3,8,3,0,n,3,9
Montpellier_5716,63,2,2,4,8,3,2,n,0,4
Toulouse_5716,44,3,1,0,8,0,0,n,0,3
Lorient_5716,44,1,2,4,4,3,0,n,5,5
GFCAjaccio_5716,39,2,2,1,7,0,0,n,3,10
Nice_5716,52,1,3,0,n,2,1,n,0,5
Bastia_5717,36,1,4,0,5,0,0,n,1,2
Nantes_5717,48,0,5,2,3,3,0,n,1,10
ParisSG_5717,66,2,7,0,3,2,1,n,1,7
Bordeaux_5729,33,1,0,0,7,3,0,n,2,6
Lille_5730,42,3,1,0,8,1,0,n,2,7
Caen_5730,25,3,2,0,4,2,2,n,2,6
Reims_5730,45,1,1,0,6,2,0,n,4,6
Guingamp_5730,26,1,2,1,6,1,1,n,0,11
StEtienne_5730,55,2,3,2,6,5,1,n,4,11
Angers_5730,67,1,3,1,6,0,0,n,0,8
Monaco_5731,50,4,2,1,13,4,1,n,2,8
Rennes_5731,51,2,4,3,8,3,2,n,2,9
Bastia_5731,40,0,2,0,11,0,0,n,3,6
Lille_5736,50,0,6,0,6,0,0,n,0,0
ParisSG_5737,64,2,2,0,4,3,4,n,1,1
GFCAjaccio_5737,35,2,0,3,6,0,2,n,0,10
Montpellier_5737,62,2,0,0,6,5,1,n,0,10
Nice_5737,51,2,1,1,5,3,1,n,0,5
Troyes_5737,56,0,2,3,13,3,1,n,0,6
Toulouse_5738,45,2,2,0,14,2,1,n,1,2
Nantes_5738,52,0,2,0,7,2,2,n,0,4
Lorient_5738,41,4,1,3,6,2,0,n,2,9
Lyon_5738,45,3,2,0,11,2,1,n,2,3
Reims_5740,52,0,0,1,5,3,0,n,0,7
Guingamp_5740,25,3,2,2,5,3,0,n,2,3
StEtienne_5741,54,4,2,0,5,3,3,n,1,7
Bordeaux_5741,45,2,0,0,4,3,0,n,2,6
Bastia_5741,32,1,1,1,3,1,3,n,3,4
Caen_5741,42,1,5,4,5,5,2,n,1,6
Rennes_5741,48,2,3,1,3,0,1,n,0,7
Marseille_5741,63,0,2,0,3,4,0,n,1,6
Monaco_5742,53,1,2,0,6,3,1,n,2,8
Lille_5743,59,2,2,0,8,4,2,n,3,13
ParisSG_5744,62,1,0,0,8,3,0,n,1,4
Troyes_5744,39,3,2,0,7,2,2,n,2,5
GFCAjaccio_5744,49,1,0,1,5,4,0,n,5,4
Lyon_5744,46,0,3,2,5,2,0,n,0,5
Toulouse_5744,57,1,4,2,5,8,3,n,3,6
Angers_5745,36,1,0,1,4,2,0,n,0,7
Lorient_5745,48,2,4,0,5,2,1,n,2,11
Monaco_5745,52,3,2,0,12,0,1,n,1,7
Nice_5745,54,3,2,0,4,1,0,n,2,4
Nantes_5747,33,2,2,0,5,0,0,n,2,9
Montpellier_5750,38,0,2,1,6,1,0,n,2,5
Reims_5751,31,1,0,1,5,0,1,n,3,5
Guingamp_5751,51,1,2,2,8,2,1,n,1,8
Toulouse_5751,50,4,1,3,11,5,2,n,0,7
Bastia_5751,38,1,1,1,5,2,0,n,3,9
Rennes_5752,43,2,3,1,11,1,2,n,3,10
Bordeaux_5752,49,2,2,0,5,2,3,n,0,5
StEtienne_5752,58,2,1,1,5,3,2,n,5,6
Marseille_5752,47,5,0,1,7,3,0,n,4,4
Lyon_5764,58,1,2,2,9,1,1,n,2,8
ParisSG_5765,61,0,3,1,12,0,1,n,2,6
Angers_5765,44,5,1,0,5,2,0,n,5,9
GFCAjaccio_5765,49,0,3,10,8,3,0,n,3,10
Caen_5765,46,2,3,2,7,5,2,n,1,8
Troyes_5765,43,2,4,0,3,2,2,n,0,5
Lille_5765,61,1,2,3,4,1,0,n,1,10
Lorient_5766,42,1,1,n,15,1,2,n,4,5
Montpellier_5766,49,0,3,0,10,2,2,n,0,5
Nice_5766,53,2,2,0,6,2,0,n,1,3
Nantes_5771,56,2,3,n,6,5,0,n,2,11
Toulouse_5771,37,1,0,n,8,1,2,n,3,10
Rennes_5772,56,0,2,n,0,3,1,n,1,5
Bastia_5772,53,1,2,0,7,2,1,n,1,7
Nice_5772,52,1,4,n,9,3,1,n,2,3
Guingamp_5772,54,1,2,n,9,5,1,n,2,5
Monaco_5773,53,2,5,n,3,4,1,n,2,6
Marseille_5773,50,3,4,n,5,3,0,n,0,9
Troyes_5773,50,1,2,n,5,1,0,n,0,7
StEtienne_5773,31,1,4,n,10,0,2,n,5,7
ParisSG_5778,58,3,5,n,6,3,1,n,1,5
Reims_5779,48,3,3,n,4,10,0,n,2,4
Lyon_5779,62,1,14,n,6,6,1,n,1,6
Montpellier_5779,50,1,1,n,12,1,0,n,5,7
Lorient_5779,59,2,4,n,4,1,0,n,0,8
Bordeaux_5779,43,0,2,n,13,1,3,n,2,5
Caen_5779,44,1,2,n,3,2,3,n,1,6
Lille_5780,42,0,2,n,9,1,0,n,1,17
Angers_5780,48,2,4,n,7,2,0,n,0,9
Marseille_5780,53,1,2,n,11,0,0,n,2,7
Nantes_5783,44,3,3,n,3,3,2,n,2,7
Rennes_5785,55,1,3,n,1,1,1,n,1,6
Toulouse_5786,30,0,4,n,4,0,0,n,1,7
GFCAjaccio_5786,41,2,2,n,5,1,1,n,2,6
Nantes_5786,53,0,5,n,3,2,2,n,0,4
Troyes_5786,34,3,1,n,3,1,2,n,4,5
Bastia_5786,41,0,2,n,8,3,1,n,0,7
Guingamp_5786,61,2,2,n,10,2,1,n,0,9
Nice_5787,45,2,0,n,7,1,0,n,0,6
StEtienne_5787,39,0,3,n,15,1,2,n,3,9
Monaco_5787,47,4,0,n,7,2,2,n,1,6
Lyon_5799,55,0,7,n,10,1,0,n,3,2
ParisSG_5800,66,2,3,n,8,1,7,n,3,7
Lille_5800,47,1,4,n,7,2,3,n,1,8
Reims_5800,43,3,3,n,6,1,0,n,1,6
Nantes_5800,45,1,3,n,2,0,0,n,2,9
Toulouse_5800,50,1,4,n,9,5,1,n,2,12
Angers_5801,52,3,1,n,7,2,1,n,2,3
GFCAjaccio_5801,54,1,6,n,7,3,1,n,3,6
Bordeaux_5801,49,3,1,n,7,1,0,n,0,4
Marseille_5801,60,3,5,n,7,5,1,n,3,4
Montpellier_5806,36,3,3,n,8,2,0,n,3,8
Troyes_5807,39,2,7,n,6,2,1,n,3,5
Nice_5807,63,3,3,n,9,3,0,n,3,4
Rennes_5807,48,4,1,n,6,0,0,n,2,8
Bastia_5807,49,0,2,n,14,0,2,n,2,3
Lorient_5807,51,1,2,n,5,2,3,n,1,5
Lille_5807,55,0,5,n,9,1,0,n,1,8
Guingamp_5808,45,1,5,n,13,1,0,n,2,9
Caen_5808,32,3,2,n,9,4,0,n,0,8
Monaco_5808,37,3,2,n,7,2,0,n,2,7
Nice_5810,56,2,2,n,5,1,2,n,3,8
ParisSG_5810,68,1,4,n,4,4,1,n,0,5
Lyon_5810,55,5,2,n,16,1,0,n,3,4
Toulouse_5811,41,2,4,n,5,3,2,n,3,6
GFCAjaccio_5811,45,2,1,n,7,0,1,n,1,8
Caen_5811,42,2,4,n,4,3,0,n,0,7
Reims_5811,44,2,0,n,8,0,1,n,0,12
Bordeaux_5811,54,1,4,n,14,4,1,n,1,5
StEtienne_5811,48,0,4,n,9,1,0,n,2,10
Marseille_5812,57,2,2,n,10,2,1,n,0,8
ParisSG_5813,62,3,2,n,8,0,2,n,2,5
Angers_5814,38,3,2,n,10,0,0,n,2,4
Lorient_5814,51,0,1,n,7,1,0,n,1,6
Troyes_5814,49,0,3,n,6,0,2,n,2,6
Nantes_5814,51,1,4,n,7,2,0,n,0,9
Lille_5814,53,2,2,n,7,2,0,n,2,5
Monaco_5814,54,0,4,n,9,2,2,n,1,8
Montpellier_5815,34,1,1,n,7,1,1,n,1,5
Guingamp_5815,34,0,1,n,9,1,2,n,1,9
Rennes_5815,46,2,1,n,9,2,0,n,2,4
Caen_5820,41,2,5,n,2,4,1,n,2,4
Nice_5821,60,2,2,n,4,0,2,n,2,6
Bastia_5821,46,1,3,n,8,1,2,n,1,11
Toulouse_5821,44,0,0,n,9,1,1,n,1,9
Guingamp_5821,37,1,0,n,10,2,1,n,3,11
Lorient_5821,45,2,1,n,8,1,0,n,0,4
StEtienne_5822,47,0,2,n,11,3,2,n,1,9
GFCAjaccio_5822,44,2,3,n,5,1,1,n,2,13
Bordeaux_5822,51,2,0,n,4,1,0,n,1,4
Lyon_5822,37,2,1,n,13,0,0,n,1,5
Montpellier_5827,46,2,2,n,8,4,0,n,3,7
ParisSG_5828,70,6,6,n,8,6,1,n,0,3
Monaco_5828,63,2,4,n,5,9,2,n,2,8
Lille_5828,54,2,8,n,7,5,0,n,2,6
Nantes_5828,48,0,3,n,1,2,3,n,1,9
Rennes_5828,54,2,3,n,6,3,0,n,1,3
Reims_5828,50,0,3,n,9,1,3,n,0,3
Angers_5829,38,0,2,n,6,2,1,n,1,6
Lyon_5829,48,1,3,n,12,1,1,n,3,4
Marseille_5829,53,2,1,n,6,2,2,n,1,7
Bastia_5848,37,0,3,n,12,0,3,n,0,7
Troyes_5849,37,0,3,n,11,0,0,n,1,8
Lorient_5849,52,2,3,n,4,2,1,n,1,5
Toulouse_5849,51,0,2,n,11,0,0,n,0,8
Bordeaux_5849,50,2,3,n,11,2,1,n,0,4
GFCAjaccio_5849,46,2,3,n,9,1,1,n,1,9
Caen_5849,41,1,8,n,4,3,1,n,0,4
StEtienne_5850,43,2,6,n,10,3,1,n,0,8
Nice_5850,61,1,2,n,11,3,1,n,0,9
Guingamp_5850,36,0,2,n,9,0,3,n,2,6
Angers_5855,39,2,3,n,4,1,1,n,0,8
ParisSG_5856,71,2,2,n,n,2,2,n,1,5
Rennes_5856,57,7,1,n,2,4,0,n,2,4
Nantes_5856,51,0,4,n,7,2,3,n,0,7
Reims_5856,45,3,0,n,4,1,1,n,1,3
Lille_5856,43,3,3,n,8,1,1,n,2,7
Montpellier_5856,51,0,1,n,11,2,1,n,0,5
Monaco_5857,49,0,0,n,11,1,4,n,2,6
Marseille_5857,63,1,1,n,15,1,0,n,1,8
Lyon_5857,65,3,6,n,11,3,0,n,1,6
GFCAjaccio_5862,46,0,4,n,3,1,1,n,2,8
Angers_5863,37,1,4,n,8,0,0,n,2,5
Lorient_5863,39,2,3,n,10,2,1,n,0,10
Bordeaux_5863,65,0,2,n,10,1,2,n,0,6
Caen_5863,40,2,3,n,3,3,1,n,0,4
Troyes_5863,49,1,3,n,9,2,1,n,2,4
Bastia_5863,44,1,1,n,6,0,2,n,0,7
Toulouse_5864,48,1,2,n,10,2,1,n,1,8
StEtienne_5864,59,0,4,n,8,1,0,n,1,9
Marseille_5864,34,2,1,n,8,2,1,n,2,8
Lille_5869,44,2,4,n,6,1,1,n,2,12
Monaco_5870,56,1,2,n,6,3,0,n,4,6
Nantes_5870,50,1,5,n,7,1,2,n,1,5
Guingamp_5870,41,1,3,n,11,3,0,n,1,7
Reims_5870,42,2,3,n,7,3,3,n,0,9
Montpellier_5870,42,2,3,n,9,3,2,n,2,5
Lyon_5870,65,0,4,n,8,3,0,n,2,8
Nice_5871,68,1,5,n,7,4,0,n,1,6
Rennes_5871,44,2,1,n,1,1,0,n,2,8
ParisSG_5871,64,4,2,n,10,4,4,n,1,6
Bastia_5873,41,1,1,n,7,1,1,n,1,4
Marseille_5873,58,0,2,n,7,3,0,n,1,5
Angers_5874,40,3,1,n,5,2,1,n,2,3
Toulouse_5874,40,0,5,n,5,4,1,n,0,2
GFCAjaccio_5874,48,2,2,n,14,1,1,n,1,9
Bordeaux_5874,40,2,6,n,4,3,2,n,0,8
Caen_5874,40,1,3,n,10,2,1,n,2,5
Troyes_5874,46,3,6,n,7,4,1,n,0,7
Lorient_5874,32,1,3,n,6,0,1,n,3,8
StEtienne_5875,53,1,4,n,6,5,1,n,0,8
Nice_5877,53,0,3,n,7,2,1,n,2,8
Lyon_5877,61,2,0,n,3,3,2,n,0,10
Nantes_5877,55,3,4,n,12,6,1,n,1,7
Montpellier_5877,44,2,2,n,8,0,0,n,0,2
Guingamp_5877,37,0,0,n,7,0,0,n,1,4
Reims_5877,52,3,4,n,7,1,0,n,3,6
Troyes_5877,50,0,4,n,6,2,0,n,2,5
Rennes_5878,47,0,0,n,5,2,0,n,2,2
StEtienne_5878,42,6,4,n,6,4,0,n,1,16
ParisSG_5878,51,1,5,n,5,0,0,n,4,3
Angers_5883,33,0,5,n,7,0,1,n,1,10
Lille_5884,40,0,2,n,7,1,1,n,2,2
Bastia_5884,47,1,5,n,9,4,3,n,2,9
Lorient_5884,50,0,3,n,10,3,0,n,1,3
Toulouse_5884,48,2,2,n,6,2,1,n,0,7
Bordeaux_5884,57,5,2,n,7,2,2,n,0,7
Troyes_5884,43,3,1,n,9,1,4,n,1,4
Caen_5885,37,3,0,n,8,3,2,n,1,4
Monaco_5885,43,0,3,n,8,3,2,n,5,4
Marseille_5885,56,3,2,n,9,4,1,n,1,7
Nice_5890,48,1,2,n,5,5,0,n,2,4
Reims_5891,36,3,4,n,5,5,1,n,2,6
GFCAjaccio_5891,51,0,4,n,7,1,0,n,0,4
Troyes_5891,52,5,4,n,8,3,0,n,4,6
Guingamp_5891,39,3,5,n,6,2,3,n,2,3
Montpellier_5891,59,5,3,n,6,4,0,n,0,7
StEtienne_5892,40,0,5,n,7,3,0,n,1,14
Rennes_5892,62,1,3,n,8,1,0,n,1,6
Lyon_5892,47,0,3,n,11,2,3,n,1,6
Bastia_5897,35,2,3,n,5,1,0,n,3,10
Lille_5898,47,0,1,n,10,0,1,n,1,9
Lorient_5898,42,5,4,n,2,3,2,n,2,3
Rennes_5898,55,3,8,n,14,3,0,n,0,5
Bordeaux_5898,56,0,3,n,8,1,1,n,2,7
Angers_5898,41,1,4,n,6,0,0,n,1,9
Monaco_5899,50,0,3,n,6,1,0,n,4,6
Caen_5899,41,2,3,n,5,0,0,n,1,5
ParisSG_5899,59,2,2,n,11,1,3,n,3,6
Monaco_5904,55,1,2,n,5,1,2,n,0,3
Montpellier_5905,42,0,1,n,8,2,1,n,4,2
Troyes_5905,35,3,5,n,4,3,0,n,0,3
Reims_5905,46,1,4,n,9,3,0,n,1,6
GFCAjaccio_5905,52,0,1,n,4,1,1,n,2,7
Lorient_5905,53,0,0,n,8,1,3,n,2,6
StEtienne_5905,55,1,4,n,6,0,1,n,0,5
Toulouse_5906,44,3,2,n,5,1,2,n,3,7
Nantes_5906,57,0,4,n,5,2,0,n,1,8
Guingamp_5906,39,2,3,n,8,1,3,n,1,7
Marseille_5909,56,4,1,n,17,2,2,n,1,6
Nantes_5909,49,1,3,n,8,0,1,n,1,9
Reims_5911,54,3,1,n,8,1,2,n,1,4
Marseille_5912,60,1,3,n,8,2,1,n,5,3
Bordeaux_5912,55,2,4,n,12,1,0,n,3,12
Nice_5912,56,2,5,n,7,2,1,n,4,5
StEtienne_5912,58,1,5,n,4,3,1,n,1,9
Caen_5912,42,3,3,n,6,1,3,n,1,1
Lille_5912,51,2,4,n,10,2,2,n,0,5
ParisSG_5913,60,6,3,n,5,3,4,n,3,3
Angers_5913,43,0,2,n,10,0,0,n,4,8
Lyon_5913,61,5,4,n,9,6,2,n,1,6
Rennes_5918,46,4,1,n,8,1,0,n,2,8
Montpellier_5919,54,1,1,n,13,2,0,n,0,9
Guingamp_5919,33,1,0,n,7,0,1,n,2,6
Toulouse_5919,39,1,1,n,6,2,1,n,1,6
Troyes_5919,47,2,1,n,5,2,1,n,1,5
Lorient_5919,50,2,0,n,6,1,0,n,5,8
Nantes_5919,42,0,1,n,4,2,2,n,1,7
Bastia_5920,55,1,1,n,4,1,1,n,1,8
GFCAjaccio_5920,43,0,5,n,1,3,0,n,2,6
Monaco_5920,33,0,4,n,6,0,0,n,2,5
Bordeaux_5932,41,2,3,n,10,2,0,n,1,6
Nice_5933,42,1,1,n,4,1,0,n,1,3
Angers_5933,48,2,8,n,9,2,0,n,1,7
Caen_5933,52,0,3,n,7,4,1,n,0,8
Reims_5933,53,0,2,n,10,1,3,n,1,6
Montpellier_5933,57,3,2,n,13,3,1,n,0,7
StEtienne_5933,46,3,2,n,2,2,3,n,6,5
Lille_5934,45,2,1,n,8,2,5,n,4,6
Marseille_5934,67,0,1,n,14,2,2,n,0,7
Lyon_5934,59,3,6,n,7,2,2,n,0,7
Lyon_5939,59,4,2,n,5,0,0,n,2,5
ParisSG_5940,61,2,4,n,9,3,1,n,1,5
Bastia_5940,56,0,1,n,9,1,2,n,3,8
Troyes_5940,38,0,4,n,7,3,0,n,2,7
Nantes_5940,56,1,4,n,7,1,0,n,2,7
Lorient_5940,47,4,4,n,5,3,0,n,1,4
GFCAjaccio_5940,45,0,1,n,7,5,0,n,0,9
Monaco_5941,43,1,2,n,8,3,0,n,0,9
Rennes_5941,36,0,3,n,6,4,1,n,2,7
Bordeaux_5941,34,1,3,n,10,1,1,n,3,9
Nice_5946,52,1,1,n,11,2,0,n,0,9
Caen_5947,34,4,4,n,5,2,2,n,2,3
Reims_5947,44,2,3,n,9,2,1,n,7,5
Toulouse_5947,47,0,3,n,14,1,1,n,2,7
Lille_5947,55,2,3,n,9,3,1,n,3,5
Angers_5947,36,1,0,n,6,0,0,n,1,6
StEtienne_5947,48,2,4,n,6,2,3,n,1,9
Montpellier_5948,52,2,2,n,9,4,0,n,0,9
Guingamp_5948,44,2,3,n,7,0,2,n,1,4
Marseille_5948,61,0,2,n,9,0,1,n,1,7
Reims_5953,36,1,2,n,9,0,2,n,2,7
Lyon_5954,62,1,4,n,7,1,1,n,1,8
Nantes_5955,36,1,0,n,6,0,1,n,2,14
Lorient_5955,46,0,4,n,8,3,2,n,1,7
Troyes_5955,56,5,4,n,4,3,1,n,1,3
Caen_5955,45,2,3,n,6,0,2,n,1,6
Bastia_5955,47,4,3,n,14,2,2,n,1,3
Monaco_5955,47,4,1,n,7,4,0,n,1,10
Angers_5958,37,3,3,n,6,3,1,n,3,8
Rennes_5960,39,1,0,n,5,1,0,n,1,4
Nice_5961,54,1,1,n,4,2,0,n,2,6
Toulouse_5961,47,7,1,n,11,4,3,n,0,9
Bordeaux_5961,50,6,2,n,8,3,1,n,3,5
Montpellier_5961,56,1,2,n,8,3,0,n,1,5
Guingamp_5961,46,0,4,n,7,3,3,n,2,7
Lille_5961,51,2,3,n,7,4,1,n,1,6
Bastia_5961,47,1,3,n,7,2,0,n,3,6
GFCAjaccio_5961,29,0,2,n,7,0,0,n,0,10
Marseille_5962,48,1,6,n,9,0,1,n,0,7
Troyes_5968,49,0,1,n,6,1,3,n,0,9
StEtienne_5968,45,1,1,n,8,3,1,n,0,7
Caen_5968,34,2,3,n,3,1,1,n,2,4
Rennes_5968,48,1,1,n,6,1,1,n,0,1
Reims_5968,39,0,6,n,14,2,0,n,6,5
Monaco_5968,39,1,6,n,7,2,0,n,5,7
Guingamp_5968,44,0,2,n,9,2,0,n,3,10
ParisSG_5968,75,1,1,n,7,1,3,n,0,6
Lorient_5968,47,2,2,n,6,2,1,n,2,6
Angers_5968,43,2,3,n,3,3,1,n,3,5
ParisSG_5972,64,0,3,n,4,1,0,n,2,2
Marseille_5975,63,0,8,n,5,10,2,n,1,2
Lille_5975,49,3,5,n,7,1,1,n,3,5
Bastia_5975,51,3,2,n,5,2,0,n,6,6
Lyon_5975,65,0,5,n,12,2,1,n,1,8
Nantes_5975,44,3,4,n,8,2,1,n,3,4
Montpellier_5975,54,0,1,n,4,2,1,n,2,12
GFCAjaccio_5975,46,1,3,n,4,2,1,n,2,2
Nice_5975,68,2,4,n,4,1,0,n,1,5
Bordeaux_5975,65,3,2,n,9,3,2,n,2,6
Toulouse_5975,50,2,3,n,8,4,0,n,0,9
Leicester_6066,44,1,6,3,3,2,0,n,1,8
Watford_6066,38,1,2,0,4,0,0,n,3,4
StokeCity_6066,56,0,4,0,10,4,1,n,0,7
Tottenham_6066,59,1,1,2,9,1,0,n,4,8
WestBrom_6066,37,1,2,2,6,2,2,n,1,9
Swansea_6066,59,4,3,1,7,3,2,n,1,6
Sunderland_6066,26,2,1,2,5,3,0,n,2,8
ManchesterUnited_6067,49,3,1,1,4,2,1,n,0,4
Liverpool_6067,49,3,3,2,8,0,1,n,2,10
WestHam_6068,39,0,1,0,6,0,0,n,2,9
Southampton_6072,53,1,3,2,7,0,1,n,2,5
ManchesterCity_6073,60,4,1,2,11,4,1,n,1,5
Everton_6073,69,2,1,0,10,1,1,n,1,4
Chelsea_6073,60,1,1,0,13,3,1,n,1,6
CrystalPalace_6073,39,1,2,0,7,2,0,n,4,5
HullCity_6073,42,0,2,2,3,0,4,n,2,4
Liverpool_6073,78,2,5,6,8,5,0,n,0,1
Arsenal_6073,65,1,4,4,8,4,1,n,0,4
Middlesbrough_6074,59,3,1,1,6,1,0,n,0,6
Bournemouth_6074,54,0,0,1,8,2,1,n,1,8
Liverpool_6080,52,3,1,2,6,1,3,n,1,11
Arsenal_6080,63,6,0,1,6,1,0,n,0,3
Sunderland_6080,42,0,2,0,10,3,1,n,2,3
Swansea_6080,39,2,1,0,9,2,0,n,1,5
StokeCity_6080,40,1,3,0,9,0,0,n,4,5
Bournemouth_6080,61,2,3,3,11,4,1,n,1,8
Burnley_6080,36,0,1,0,4,0,1,n,3,6
ManchesterUnited_6080,63,3,4,4,5,1,0,n,2,3
Middlesbrough_6081,62,0,1,0,5,3,1,n,2,3
WestHam_6081,32,0,3,2,4,2,1,n,0,4
ManchesterCity_6094,65,2,3,1,6,1,1,n,2,3
Watford_6094,48,3,2,1,5,1,0,n,1,6
Tottenham_6094,60,2,1,3,8,2,0,n,1,10
CrystalPalace_6094,46,2,2,3,3,4,0,n,1,5
HullCity_6094,52,1,1,0,5,4,2,n,0,1
WestBrom_6094,32,0,3,0,4,2,1,n,2,4
Southampton_6094,44,1,1,2,6,0,1,n,0,3
Leicester_6094,37,1,2,2,3,2,1,n,5,3
Chelsea_6095,51,4,7,3,11,8,2,n,0,2
Everton_6096,65,2,3,1,8,2,1,n,0,5
Liverpool_6100,53,4,2,2,7,2,0,n,2,6
WestHam_6101,72,1,5,4,6,3,1,n,1,3
Bournemouth_6101,32,1,0,0,6,2,1,n,4,5
Burnley_6101,44,1,1,1,7,1,2,n,2,4
Arsenal_6101,59,4,3,7,5,3,0,n,1,7
Middlesbrough_6101,45,1,3,2,5,3,0,n,2,8
ManchesterUnited_6102,58,0,6,2,4,3,1,n,2,7
Swansea_6102,45,1,2,1,11,0,0,n,4,4
StokeCity_6102,42,0,1,0,8,1,3,n,2,4
Sunderland_6102,28,2,1,0,5,0,0,n,6,7
Leicester_6108,34,0,1,4,7,3,1,n,1,4
ManchesterCity_6108,60,1,3,3,10,4,1,n,2,6
CrystalPalace_6108,57,1,8,2,10,3,1,n,0,3
WestBrom_6108,39,0,3,1,4,3,1,n,1,6
Tottenham_6108,59,4,2,3,6,5,3,n,0,5
HullCity_6108,24,0,0,0,1,0,1,n,4,4
Everton_6108,43,2,2,3,5,2,1,n,0,8
Chelsea_6108,48,0,2,2,7,0,0,n,1,8
Southampton_6109,59,2,1,1,4,1,0,n,0,8
Watford_6110,49,1,1,0,7,1,0,n,1,5
CrystalPalace_6114,44,0,0,2,6,3,0,n,1,7
Liverpool_6115,63,0,1,3,5,4,2,n,2,8
Middlesbrough_6115,59,1,2,1,7,2,1,n,0,5
Bournemouth_6115,47,1,2,0,10,2,1,n,3,7
WestBrom_6115,45,4,1,0,4,4,0,n,0,7
Chelsea_6115,60,0,5,1,8,3,0,n,2,9
StokeCity_6116,32,3,1,0,5,1,0,n,4,4
ManchesterCity_6116,57,1,1,0,15,1,2,n,2,6
Southampton_6116,59,2,2,1,4,3,1,n,0,3
Arsenal_6116,64,1,2,1,3,2,0,n,0,3
Leicester_6129,30,0,1,1,2,2,1,n,1,7
Tottenham_6129,77,5,1,4,7,4,2,n,2,1
Sunderland_6129,43,0,2,3,5,4,1,n,1,6
Everton_6129,28,0,1,0,3,0,3,n,3,4
HullCity_6129,48,2,3,1,5,1,0,n,2,10
Swansea_6129,46,2,2,0,5,1,0,n,1,3
WestHam_6129,45,3,5,0,5,5,0,n,0,4
Watford_6130,33,0,0,1,7,4,1,n,1,5
Burnley_6130,40,0,3,1,4,0,0,n,6,5
ManchesterUnited_6131,34,1,3,1,6,0,3,n,1,11
Tottenham_6136,57,1,3,3,6,2,3,n,1,10
Sunderland_6136,37,1,2,2,7,0,0,n,1,5
Watford_6136,53,1,2,2,9,2,2,n,1,7
CrystalPalace_6136,53,0,4,2,7,1,2,n,0,4
StokeCity_6136,63,2,2,2,7,4,0,n,0,4
Everton_6136,67,3,1,4,13,3,1,n,1,8
Middlesbrough_6136,28,3,2,3,5,1,1,n,1,7
WestBrom_6136,28,0,0,0,5,0,1,n,0,8
Southampton_6137,33,1,1,0,4,2,2,n,0,7
ManchesterUnited_6137,53,2,2,3,4,3,1,n,0,6
Arsenal_6143,65,4,4,1,7,3,0,n,0,8
ManchesterCity_6143,78,6,3,2,10,4,3,n,0,4
HullCity_6143,46,1,3,1,4,0,1,n,0,1
Leicester_6143,35,0,2,1,0,1,0,n,2,14
Bournemouth_6143,56,2,3,3,3,4,0,n,0,3
Burnley_6143,27,1,2,1,6,1,0,n,7,3
Liverpool_6143,61,5,4,2,6,3,1,n,0,1
WestHam_6144,49,1,3,3,9,2,1,n,1,5
Chelsea_6144,38,3,0,2,5,1,0,n,1,9
Swansea_6145,54,3,2,3,3,2,0,n,1,11
StokeCity_6150,42,1,4,1,9,1,1,n,1,4
Middlesbrough_6150,22,0,0,0,4,0,0,n,6,5
