,BallPossession,ShotsonGoal,ShotsoffGoal,BlockedShots,FreeKicks,CornerKicks,Offsides,Throw-in,GoalkeeperSaves,Fouls
RealSociedad_5856,64,5,2,2,5,4,1,N,1,5
Valencia_5857,45,1,1,1,5,3,1,N,3,9
RealMadrid_5857,73,7,3,2,6,3,5,N,1,3
LasPalmas_5857,57,3,2,1,9,2,0,N,0,2
Getafe_5857,41,2,6,3,6,3,0,N,2,3
Barcelona_5857,75,3,8,2,2,4,3,N,1,2
Eibar_5858,60,3,1,3,9,3,0,N,0,5
Gijon_5862,40,3,0,2,3,3,1,N,1,6
Malaga_5863,32,4,3,2,5,4,0,N,3,7
Espanyol_5863,54,3,2,0,10,1,1,N,2,3
GranadaCF_5863,58,4,4,1,7,2,1,N,0,5
RayoVallecano_5863,59,7,7,3,11,4,0,N,0,7
AthBilbao_5864,64,3,2,0,9,3,1,N,0,5
Atl._5864,66,0,7,2,7,2,2,N,1,6
Dep._5864,55,1,2,4,5,5,2,N,2,4
Betis_5864,45,2,1,0,8,1,0,N,2,9
Levante_5865,34,3,1,2,4,0,0,N,1,9
Barcelona_5870,70,3,1,2,11,1,1,N,1,4
Getafe_5870,55,0,1,2,10,3,1,N,1,6
Eibar_5870,52,1,1,0,8,0,1,N,1,2
Villarreal_5870,64,5,3,0,7,5,3,N,2,3
RealSociedad_5870,52,2,1,0,5,2,1,N,0,7
Sevilla_5871,50,4,1,1,8,3,5,N,1,4
Valencia_5871,63,3,5,1,13,2,0,N,0,5
LasPalmas_5871,47,3,4,2,8,5,0,N,1,7
RealMadrid_5871,73,5,4,3,13,2,4,N,1,5
Dep._5872,50,2,3,0,7,2,1,N,1,3
Malaga_5876,46,3,1,1,5,1,0,N,2,6
Atl._5877,50,1,3,0,10,0,3,N,0,6
RayoVallecano_5877,49,5,5,0,11,2,0,N,2,8
AthBilbao_5877,62,1,3,2,11,3,1,N,1,8
Gijon_5877,38,1,1,2,8,3,4,N,1,4
Levante_5878,29,0,6,1,6,2,2,N,0,7
Betis_5878,49,1,1,0,10,3,1,N,0,11
CeltaVigo_5878,68,1,5,1,8,1,1,N,1,8
GranadaCF_5878,36,0,3,4,3,1,2,N,0,12
Espanyol_5879,69,0,0,0,4,2,1,N,0,8
Gijon_5883,39,3,2,1,6,2,1,N,1,7
RealMadrid_5884,64,6,1,2,4,2,4,N,1,2
Villarreal_5884,59,4,2,3,8,4,2,N,1,4
Valencia_5884,62,2,4,4,11,4,1,N,2,5
Dep._5884,57,5,3,4,9,6,0,N,0,7
RealSociedad_5885,48,3,2,0,12,4,3,N,1,4
Sevilla_5885,49,1,0,1,5,4,6,N,1,9
Getafe_5885,53,0,1,2,3,2,0,N,1,4
Eibar_5885,62,2,5,2,7,6,1,N,0,7
Barcelona_5885,61,3,5,0,10,0,1,N,2,4
Gijon_5888,20,1,1,0,6,0,0,N,3,5
Levante_5890,49,5,4,1,8,4,2,N,3,4
LasPalmas_5891,44,1,6,3,8,2,1,N,3,6
Espanyol_5891,40,3,1,2,2,3,2,N,1,6
Betis_5891,48,1,2,4,12,3,1,N,2,9
CeltaVigo_5891,65,6,3,0,14,3,1,N,1,1
RayoVallecano_5892,63,1,2,0,13,1,0,N,3,7
Malaga_5892,40,2,2,1,6,2,2,N,4,8
GranadaCF_5892,48,2,2,0,10,3,1,N,3,7
AthBilbao_5892,56,1,0,3,10,3,3,N,3,7
Atl._5892,54,2,4,1,7,4,0,N,0,6
Eibar_5897,49,1,0,2,7,3,0,N,3,9
RealMadrid_5898,67,1,4,2,10,1,1,N,2,7
Gijon_5898,55,2,3,0,3,2,0,N,2,7
Getafe_5898,53,1,3,3,5,3,0,N,0,9
Betis_5898,35,3,4,3,8,2,1,N,0,5
RealSociedad_5898,49,2,3,0,7,3,1,N,1,10
Villarreal_5899,44,2,1,0,7,1,3,N,1,5
Valencia_5899,49,0,2,0,4,2,1,N,0,6
Dep._5899,64,1,3,3,5,3,1,N,1,5
Barcelona_5899,71,3,2,3,4,4,0,N,1,5
Atl._5901,57,2,3,2,5,5,2,N,0,9
LasPalmas_5901,45,2,1,2,9,1,0,N,1,10
Sevilla_5902,53,1,4,2,8,1,2,N,2,5
Malaga_5902,37,1,1,1,7,1,1,N,0,11
CeltaVigo_5902,72,1,1,0,8,5,1,N,3,1
AthBilbao_5902,68,3,2,1,10,0,2,N,1,5
Levante_5902,43,3,2,0,7,2,1,N,1,5
GranadaCF_5903,57,4,2,1,8,1,1,N,0,10
Espanyol_5903,46,0,5,0,9,2,3,N,1,10
RayoVallecano_5903,43,2,1,0,7,2,1,N,1,10
RealMadrid_5905,55,4,2,1,7,6,0,N,1,9
Villarreal_5905,45,0,2,3,4,1,1,N,1,4
Getafe_5905,49,2,2,1,9,2,1,N,3,7
Dep._5905,58,5,1,3,9,8,1,N,0,3
Betis_5906,53,2,2,1,12,4,0,N,2,6
Eibar_5906,27,0,3,0,4,5,1,N,0,6
RealSociedad_5906,58,3,1,3,6,7,0,N,1,7
Gijon_5906,31,0,1,1,8,1,4,N,1,12
Valencia_5906,53,2,1,2,5,3,0,N,1,5
Espanyol_5907,30,3,0,0,9,4,1,N,0,9
Malaga_5911,53,1,2,3,9,1,1,N,1,6
Barcelona_5912,77,5,3,1,9,4,1,N,0,5
CeltaVigo_5912,46,1,3,1,4,3,1,N,1,10
Atl._5912,53,2,2,2,4,2,0,N,0,7
RayoVallecano_5912,60,2,2,1,5,5,3,N,0,8
Levante_5913,44,4,7,0,6,4,1,N,1,7
Sevilla_5913,60,1,4,1,6,3,4,N,0,5
AthBilbao_5913,53,5,4,3,5,1,0,N,0,5
LasPalmas_5913,50,1,2,1,6,1,1,N,2,6
GranadaCF_5914,50,1,3,1,9,1,1,N,1,7
Getafe_5918,38,2,1,0,6,0,1,N,3,5
Gijon_5919,58,0,1,0,1,3,0,N,0,8
RealSociedad_5919,59,2,2,0,4,1,0,N,5,8
GranadaCF_5919,34,1,3,2,9,3,1,N,2,5
Dep._5919,55,2,3,1,6,1,0,N,0,2
Betis_5919,50,1,2,3,7,1,1,N,4,9
Espanyol_5920,45,2,3,3,8,5,4,N,3,2
Villarreal_5920,36,2,1,1,6,0,1,N,1,6
Valencia_5920,40,2,5,0,10,1,1,N,2,6
RealMadrid_5920,62,9,2,3,6,5,4,N,2,4
RayoVallecano_5932,62,4,3,2,7,5,2,N,2,6
Atl._5933,49,5,3,1,4,2,1,N,1,9
LasPalmas_5933,64,1,3,1,13,6,1,N,0,3
Barcelona_5933,58,1,4,1,10,0,2,3,1,12
CeltaVigo_5933,55,2,1,0,3,5,1,N,1,8
AthBilbao_5934,55,1,3,1,5,4,2,N,0,7
Malaga_5934,66,1,3,0,9,2,2,N,0,4
Eibar_5934,45,2,1,3,5,2,0,N,1,11
Sevilla_5934,56,3,1,1,7,0,1,N,-1,12
Levante_5935,55,2,4,1,10,3,1,N,1,10
GranadaCF_5939,43,0,2,3,6,0,1,N,1,5
RealMadrid_5940,64,5,2,0,4,3,1,N,1,6
Espanyol_5940,46,2,3,0,6,2,0,N,1,9
RealSociedad_5940,23,1,2,1,7,2,4,N,2,7
Betis_5940,53,1,1,0,11,3,1,N,1,5
Gijon_5941,36,0,4,1,5,3,0,N,3,4
Valencia_5941,63,6,9,2,10,8,1,N,0,3
Villarreal_5941,50,1,2,1,5,1,0,N,2,4
AthBilbao_5941,49,5,2,1,9,0,2,N,2,2
Dep._5942,37,2,3,0,6,3,2,N,2,2
Levante_5946,60,3,2,2,7,2,3,N,0,6
Getafe_5947,28,0,1,1,5,3,0,N,4,3
LasPalmas_5947,59,2,2,0,11,2,1,N,0,6
Eibar_5947,50,2,1,1,6,1,0,N,1,9
CeltaVigo_5947,63,3,5,2,10,5,1,N,1,6
Malaga_5948,44,3,1,1,7,3,2,N,1,10
Sevilla_5948,67,3,3,1,5,4,2,N,1,7
RayoVallecano_5948,65,5,1,4,2,3,0,N,1,3
Atl._5948,57,1,2,1,6,4,2,N,0,5
Barcelona_5948,71,4,4,5,7,5,2,N,0,7
Espanyol_5950,40,2,2,0,9,1,0,N,0,7
Betis_5950,40,1,3,1,6,3,1,N,0,3
Dep._5951,30,2,3,2,7,1,0,N,1,8
Valencia_5951,59,4,1,0,5,3,0,N,0,1
Malaga_5951,44,1,3,2,4,3,0,N,1,8
Gijon_5951,53,1,2,3,9,2,1,N,2,4
AthBilbao_5951,65,2,1,0,6,3,0,N,0,4
RealMadrid_5951,66,3,4,2,6,6,1,N,1,5
RealSociedad_5952,52,1,1,1,11,3,1,N,0,4
GranadaCF_5952,54,3,2,3,6,3,2,N,0,7
LasPalmas_5953,56,4,2,1,2,1,0,N,2,7
RayoVallecano_5954,38,4,2,2,5,2,3,N,0,3
Atl._5954,50,1,1,2,7,5,2,N,3,0
Barcelona_5954,71,3,3,2,3,3,0,N,3,7
Eibar_5954,51,1,2,1,2,5,0,N,0,3
Levante_5955,33,3,1,1,4,2,1,N,2,7
Sevilla_5955,63,1,5,2,8,6,0,N,0,7
Getafe_5955,31,2,3,0,4,2,0,N,1,8
Villarreal_5955,37,1,1,2,5,3,1,N,1,8
CeltaVigo_5956,69,2,2,6,7,3,2,N,0,6
Gijon_5960,49,1,0,0,11,0,1,N,2,8
RealSociedad_5961,41,2,1,2,9,1,2,N,2,8
Atl._5961,44,3,0,2,6,4,4,N,2,6
Betis_5961,28,1,0,1,6,2,1,N,1,4
GranadaCF_5961,41,4,2,3,5,3,3,N,1,3
AthBilbao_5962,52,1,1,1,12,1,1,N,0,5
Espanyol_5962,42,1,2,0,4,1,1,N,0,10
Dep._5962,51,2,2,4,10,3,1,N,0,3
Valencia_5962,61,1,3,1,8,2,0,N,1,3
Malaga_5963,57,5,3,0,6,7,1,N,2,9
Villarreal_5969,62,4,1,0,4,4,0,N,1,7
Sevilla_5969,56,3,1,1,6,0,1,N,1,5
RealSociedad_5969,40,3,0,0,6,1,4,N,3,3
RealMadrid_5969,50,5,4,1,6,3,0,N,1,3
Levante_5969,62,2,3,1,5,3,0,N,0,4
LasPalmas_5969,66,0,0,0,13,1,5,N,1,3
Getafe_5969,47,4,1,1,6,3,1,N,1,9
Eibar_5969,50,2,2,2,5,3,0,N,1,9
CeltaVigo_5969,60,2,2,0,8,0,3,N,1,6
Barcelona_5969,68,3,2,2,14,5,1,N,1,5
Valencia_5974,49,0,3,0,11,4,0,N,1,7
GranadaCF_5975,26,0,2,0,6,1,0,N,4,6
Dep._5975,34,0,2,0,3,0,0,N,1,3
Atl._5975,41,2,1,1,5,2,0,N,2,7
AthBilbao_5975,50,5,2,1,9,4,0,N,2,7
Malaga_5976,42,4,1,3,8,2,0,N,3,9
Espanyol_5976,57,4,2,0,8,1,2,N,2,6
RayoVallecano_5976,51,5,3,2,2,5,0,N,0,7
Gijon_5976,51,5,3,0,6,2,0,N,2,7
Betis_5976,61,1,1,0,12,1,0,N,2,4
